WBodyID,WaterBodyName,DataSource,StationID,StationName,Actual_StationID,Actual_Latitude,Actual_Longitude,DEP_WBID,SampleDate,ActivityDepth,DepthUnits,Parameter,Characteristic,Sample_Fraction,Result_Value,Result_Unit,QACode,Result_Comment,Original_Result_Value,Original_Result_Unit
9000108,Lower Tidal Caloosahatchee River,STORET_21FLEECO,DEEPGR10, DEEP LAGOON- McGregor Blvd.,DEEPGR10,26.5393196,-81.9188003,3240A,5/2/2016 0:00,0.5,m,TP_mgl,Phosphorus as P,Total,0.094,mg/l,,,0.094,mg/l
9000108,Lower Tidal Caloosahatchee River,STORET_21FLEECO,DEEPGR10, DEEP LAGOON- McGregor Blvd.,DEEPGR10,26.5393196,-81.9188003,3240A,6/7/2016 0:00,0.5,m,TP_mgl,Phosphorus as P,Total,0.11,mg/l,,,0.11,mg/l
9000108,Lower Tidal Caloosahatchee River,STORET_21FLEECO,DEEPGR10, DEEP LAGOON- McGregor Blvd.,DEEPGR10,26.5393196,-81.9188003,3240A,6/7/2016 0:00,0.5,m,TN_mgl,Nitrogen,Total,0.871,mg/l,,Water Institute Calculated: TKN + NOx,,
9000108,Lower Tidal Caloosahatchee River,STORET_21FLEECO,DEEPGR10, DEEP LAGOON- McGregor Blvd.,DEEPGR10,26.5393196,-81.9188003,3240A,7/13/2016 0:00,0.4,m,TN_mgl,Nitrogen,Total,1.04,mg/l,,Water Institute Calculated: TKN + NOx,,
9000108,Lower Tidal Caloosahatchee River,STORET_21FLEECO,DEEPGR10, DEEP LAGOON- McGregor Blvd.,DEEPGR10,26.5393196,-81.9188003,3240A,7/13/2016 0:00,0.4,m,TP_mgl,Phosphorus as P,Total,0.11,mg/l,,,0.11,mg/l
9000108,Lower Tidal Caloosahatchee River,STORET_21FLEECO,DEEPGR10, DEEP LAGOON- McGregor Blvd.,DEEPGR10,26.5393196,-81.9188003,3240A,8/10/2016 0:00,0.5,m,TP_mgl,Phosphorus as P,Total,0.11,mg/l,,,0.11,mg/l
9000108,Lower Tidal Caloosahatchee River,STORET_21FLEECO,DEEPGR10, DEEP LAGOON- McGregor Blvd.,DEEPGR10,26.5393196,-81.9188003,3240A,8/10/2016 0:00,0.5,m,TN_mgl,Nitrogen,Total,0.754,mg/l,,Water Institute Calculated: TKN + NOx,,
9000108,Lower Tidal Caloosahatchee River,STORET_21FLEECO,DEEPGR10, DEEP LAGOON- McGregor Blvd.,DEEPGR10,26.5393196,-81.9188003,3240A,9/20/2016 0:00,0.5,m,TP_mgl,Phosphorus as P,Total,0.11,mg/l,,,0.11,mg/l
9000108,Lower Tidal Caloosahatchee River,STORET_21FLEECO,DEEPGR10, DEEP LAGOON- McGregor Blvd.,DEEPGR10,26.5393196,-81.9188003,3240A,9/20/2016 0:00,0.5,m,TN_mgl,Nitrogen,Total,1.115,mg/l,,Water Institute Calculated: TKN + NOx,,
9000108,Lower Tidal Caloosahatchee River,STORET_21FLEECO,DEEPGR10, DEEP LAGOON- McGregor Blvd.,DEEPGR10,26.5393196,-81.9188003,3240A,10/11/2016 0:00,0.5,m,TP_mgl,Phosphorus as P,Total,0.12,mg/l,,,0.12,mg/l
9000108,Lower Tidal Caloosahatchee River,STORET_21FLEECO,DEEPGR10, DEEP LAGOON- McGregor Blvd.,DEEPGR10,26.5393196,-81.9188003,3240A,10/11/2016 0:00,0.5,m,TN_mgl,Nitrogen,Total,0.912,mg/l,,Water Institute Calculated: TKN + NOx,,
9000108,Lower Tidal Caloosahatchee River,STORET_21FLEECO,DEEPGR10, DEEP LAGOON- McGregor Blvd.,DEEPGR10,26.5393196,-81.9188003,3240A,11/3/2016 0:00,0.5,m,TP_mgl,Phosphorus as P,Total,0.064,mg/l,,,0.064,mg/l
9000108,Lower Tidal Caloosahatchee River,STORET_21FLEECO,DEEPGR10, DEEP LAGOON- McGregor Blvd.,DEEPGR10,26.5393196,-81.9188003,3240A,11/3/2016 0:00,0.5,m,TN_mgl,Nitrogen,Total,0.832,mg/l,,Water Institute Calculated: TKN + NOx,,
9000108,Lower Tidal Caloosahatchee River,STORET_21FLEECO,DEEPGR10, DEEP LAGOON- McGregor Blvd.,DEEPGR10,26.5393196,-81.9188003,3240A,12/5/2016 0:00,0.4,m,TP_mgl,Phosphorus as P,Total,0.22,mg/l,,,0.22,mg/l
9000108,Lower Tidal Caloosahatchee River,STORET_21FLEECO,DEEPGR10, DEEP LAGOON- McGregor Blvd.,DEEPGR10,26.5393196,-81.9188003,3240A,12/5/2016 0:00,0.4,m,TN_mgl,Nitrogen,Total,1.168,mg/l,,Water Institute Calculated: TKN + NOx,,
9000108,Lower Tidal Caloosahatchee River,STORET_21FLEECO,DEEPGR10, DEEP LAGOON- McGregor Blvd.,DEEPGR10,26.5393196,-81.9188003,3240A,1/17/2017 0:00,0.5,m,TN_mgl,Nitrogen,Total,1.001,mg/l,,Water Institute Calculated: TKN + NOx,,
9000108,Lower Tidal Caloosahatchee River,STORET_21FLEECO,DEEPGR10, DEEP LAGOON- McGregor Blvd.,DEEPGR10,26.5393196,-81.9188003,3240A,1/17/2017 0:00,0.5,m,TP_mgl,Phosphorus as P,Total,0.13,mg/l,,,0.13,mg/l
9000108,Lower Tidal Caloosahatchee River,STORET_21FLEECO,DEEPGR10, DEEP LAGOON- McGregor Blvd.,DEEPGR10,26.5393196,-81.9188003,3240A,2/21/2017 0:00,0.5,m,TP_mgl,Phosphorus as P,Total,0.088,mg/l,,,0.088,mg/l
9000108,Lower Tidal Caloosahatchee River,STORET_21FLEECO,DEEPGR10, DEEP LAGOON- McGregor Blvd.,DEEPGR10,26.5393196,-81.9188003,3240A,2/21/2017 0:00,0.5,m,TN_mgl,Nitrogen,Total,1.21,mg/l,,"Water Institute Calculated: TKN + NOx - Value is known to be equal to or less than what is reported. TKN was detected, NOx was not.",,
9000108,Lower Tidal Caloosahatchee River,STORET_21FLEECO,DEEPGR10, DEEP LAGOON- McGregor Blvd.,DEEPGR10,26.5393196,-81.9188003,3240A,3/21/2017 0:00,0.5,m,TP_mgl,Phosphorus as P,Total,0.046,mg/l,,,0.046,mg/l
9000108,Lower Tidal Caloosahatchee River,STORET_21FLEECO,DEEPGR10, DEEP LAGOON- McGregor Blvd.,DEEPGR10,26.5393196,-81.9188003,3240A,3/21/2017 0:00,0.5,m,TN_mgl,Nitrogen,Total,0.94,mg/l,,Water Institute Calculated: TKN + NOx,,
9000108,Lower Tidal Caloosahatchee River,STORET_21FLEECO,DEEPGR10, DEEP LAGOON- McGregor Blvd.,DEEPGR10,26.5393196,-81.9188003,3240A,4/11/2017 0:00,0.5,m,TN_mgl,Nitrogen,Total,1.31,mg/l,,Water Institute Calculated: TKN + NOx,,
9000108,Lower Tidal Caloosahatchee River,STORET_21FLEECO,DEEPGR10, DEEP LAGOON- McGregor Blvd.,DEEPGR10,26.5393196,-81.9188003,3240A,4/11/2017 0:00,0.5,m,TP_mgl,Phosphorus as P,Total,0.066,mg/l,,,0.066,mg/l
9000108,Lower Tidal Caloosahatchee River,STORET_21FLEECO,DEEPGR10, DEEP LAGOON- McGregor Blvd.,DEEPGR10,26.5393196,-81.9188003,3240A,5/2/2017 0:00,0.5,m,TN_mgl,Nitrogen,Total,1.435,mg/l,,Water Institute Calculated: TKN + NOx,,
9000108,Lower Tidal Caloosahatchee River,STORET_21FLEECO,DEEPGR10, DEEP LAGOON- McGregor Blvd.,DEEPGR10,26.5393196,-81.9188003,3240A,5/2/2017 0:00,0.5,m,TP_mgl,Phosphorus as P,Total,0.096,mg/l,,,0.096,mg/l
9000108,Lower Tidal Caloosahatchee River,STORET_21FLEECO,DEEPGR10, DEEP LAGOON- McGregor Blvd.,DEEPGR10,26.5393196,-81.9188003,3240A,6/28/2017 0:00,0.5,m,TN_mgl,Nitrogen,Total,1.234,mg/l,,Water Institute Calculated: TKN + NOx,,
9000108,Lower Tidal Caloosahatchee River,STORET_21FLEECO,DEEPGR10, DEEP LAGOON- McGregor Blvd.,DEEPGR10,26.5393196,-81.9188003,3240A,6/28/2017 0:00,0.5,m,TP_mgl,Phosphorus as P,Total,0.13,mg/l,,,0.13,mg/l
9000108,Lower Tidal Caloosahatchee River,STORET_21FLEECO,DEEPGR10, DEEP LAGOON- McGregor Blvd.,DEEPGR10,26.5393196,-81.9188003,3240A,7/27/2017 0:00,0.5,m,TP_mgl,Phosphorus as P,Total,0.11,mg/l,,,0.11,mg/l
9000108,Lower Tidal Caloosahatchee River,STORET_21FLEECO,DEEPGR10, DEEP LAGOON- McGregor Blvd.,DEEPGR10,26.5393196,-81.9188003,3240A,7/27/2017 0:00,0.5,m,TN_mgl,Nitrogen,Total,0.688,mg/l,,Water Institute Calculated: TKN + NOx,,
9000108,Lower Tidal Caloosahatchee River,STORET_21FLEECO,DEEPGR10, DEEP LAGOON- McGregor Blvd.,DEEPGR10,26.5393196,-81.9188003,3240A,8/29/2017 0:00,0.5,m,TP_mgl,Phosphorus as P,Total,0.18,mg/l,,,0.18,mg/l
9000108,Lower Tidal Caloosahatchee River,STORET_21FLEECO,DEEPGR10, DEEP LAGOON- McGregor Blvd.,DEEPGR10,26.5393196,-81.9188003,3240A,8/29/2017 0:00,0.5,m,TN_mgl,Nitrogen,Total,0.757,mg/l,,Water Institute Calculated: TKN + NOx,,
9000108,Lower Tidal Caloosahatchee River,STORET_21FLEECO,DEEPGR10, DEEP LAGOON- McGregor Blvd.,DEEPGR10,26.5393196,-81.9188003,3240A,9/25/2017 0:00,0.5,m,TP_mgl,Phosphorus as P,Total,0.15,mg/l,,,0.15,mg/l
9000108,Lower Tidal Caloosahatchee River,STORET_21FLEECO,DEEPGR10, DEEP LAGOON- McGregor Blvd.,DEEPGR10,26.5393196,-81.9188003,3240A,9/25/2017 0:00,0.5,m,TN_mgl,Nitrogen,Total,0.8,mg/l,,Water Institute Calculated: TKN + NOx,,
9000108,Lower Tidal Caloosahatchee River,STORET_21FLEECO,DEEPGR10, DEEP LAGOON- McGregor Blvd.,DEEPGR10,26.5393196,-81.9188003,3240A,10/24/2017 0:00,0.5,m,TP_mgl,Phosphorus as P,Total,0.15,mg/l,,,0.15,mg/l
9000108,Lower Tidal Caloosahatchee River,STORET_21FLEECO,DEEPGR10, DEEP LAGOON- McGregor Blvd.,DEEPGR10,26.5393196,-81.9188003,3240A,10/24/2017 0:00,0.5,m,TN_mgl,Nitrogen,Total,0.918,mg/l,,Water Institute Calculated: TKN + NOx,,
9000108,Lower Tidal Caloosahatchee River,STORET_21FLEECO,DEEPGR10, DEEP LAGOON- McGregor Blvd.,DEEPGR10,26.5393196,-81.9188003,3240A,11/15/2017 0:00,0.5,m,TN_mgl,Nitrogen,Total,0.994,mg/l,,Water Institute Calculated: TKN + NOx,,
9000108,Lower Tidal Caloosahatchee River,STORET_21FLEECO,DEEPGR10, DEEP LAGOON- McGregor Blvd.,DEEPGR10,26.5393196,-81.9188003,3240A,11/15/2017 0:00,0.5,m,TP_mgl,Phosphorus as P,Total,0.096,mg/l,,,0.096,mg/l
9000108,Lower Tidal Caloosahatchee River,STORET_21FLEECO,DEEPGR10, DEEP LAGOON- McGregor Blvd.,DEEPGR10,26.5393196,-81.9188003,3240A,12/12/2017 0:00,0.5,m,TN_mgl,Nitrogen,Total,1.285,mg/l,,Water Institute Calculated: TKN + NOx,,
9000108,Lower Tidal Caloosahatchee River,STORET_21FLEECO,DEEPGR10, DEEP LAGOON- McGregor Blvd.,DEEPGR10,26.5393196,-81.9188003,3240A,12/12/2017 0:00,0.5,m,TP_mgl,Phosphorus as P,Total,0.16,mg/l,,,0.16,mg/l
330009,Tidal Caloosahatchee River,STORET_CAPECRD,242," Caloosahatchee River, northwest of Caloosahatchee Bridge",242,26.6438889,-81.8741667,3240A,11/4/1991 0:00,0.2,m,TN_mgl,Nitrogen,,0.12,mg/l,,Water Institute Calculated,,
330009,Tidal Caloosahatchee River,STORET_CAPECRD,242," Caloosahatchee River, northwest of Caloosahatchee Bridge",242,26.6438889,-81.8741667,3240A,11/4/1991 0:00,0.5,m,TN_mgl,Nitrogen,,0.44,mg/l,,Water Institute Calculated,,
330009,Tidal Caloosahatchee River,STORET_CAPECRD,242," Caloosahatchee River, northwest of Caloosahatchee Bridge",242,26.6438889,-81.8741667,3240A,12/3/1991 0:00,0.4,m,TN_mgl,Nitrogen,,0.21,mg/l,,Water Institute Calculated,,
330009,Tidal Caloosahatchee River,STORET_CAPECRD,242," Caloosahatchee River, northwest of Caloosahatchee Bridge",242,26.6438889,-81.8741667,3240A,12/3/1991 0:00,0.2,m,TN_mgl,Nitrogen,,0.42,mg/l,,Water Institute Calculated,,
330009,Tidal Caloosahatchee River,STORET_CAPECRD,242," Caloosahatchee River, northwest of Caloosahatchee Bridge",242,26.6438889,-81.8741667,3240A,12/30/1991 0:00,0.2,m,TN_mgl,Nitrogen,,0.61,mg/l,,Water Institute Calculated,,
330009,Tidal Caloosahatchee River,STORET_CAPECRD,242," Caloosahatchee River, northwest of Caloosahatchee Bridge",242,26.6438889,-81.8741667,3240A,12/30/1991 0:00,0.45,m,TN_mgl,Nitrogen,,0.31,mg/l,,Water Institute Calculated,,
330009,Tidal Caloosahatchee River,STORET_CAPECRD,242," Caloosahatchee River, northwest of Caloosahatchee Bridge",242,26.6438889,-81.8741667,3240A,2/4/1992 0:00,0.5,m,TN_mgl,Nitrogen,,0.51,mg/l,,Water Institute Calculated,,
330009,Tidal Caloosahatchee River,STORET_CAPECRD,242," Caloosahatchee River, northwest of Caloosahatchee Bridge",242,26.6438889,-81.8741667,3240A,3/12/1992 0:00,0.5,m,TN_mgl,Nitrogen,,0.91,mg/l,,Water Institute Calculated,,
330009,Tidal Caloosahatchee River,STORET_CAPECRD,242," Caloosahatchee River, northwest of Caloosahatchee Bridge",242,26.6438889,-81.8741667,3240A,4/7/1992 0:00,0.2,m,TN_mgl,Nitrogen,,0.81,mg/l,,Water Institute Calculated,,
330009,Tidal Caloosahatchee River,STORET_CAPECRD,242," Caloosahatchee River, northwest of Caloosahatchee Bridge",242,26.6438889,-81.8741667,3240A,4/7/1992 0:00,0.7,m,TN_mgl,Nitrogen,,1.01,mg/l,,Water Institute Calculated,,
330009,Tidal Caloosahatchee River,STORET_CAPECRD,242," Caloosahatchee River, northwest of Caloosahatchee Bridge",242,26.6438889,-81.8741667,3240A,5/5/1992 0:00,0.5,m,TN_mgl,Nitrogen,,6.21,mg/l,,Water Institute Calculated,,
330009,Tidal Caloosahatchee River,STORET_CAPECRD,242," Caloosahatchee River, northwest of Caloosahatchee Bridge",242,26.6438889,-81.8741667,3240A,6/2/1992 0:00,0.2,m,TN_mgl,Nitrogen,,0.81,mg/l,,Water Institute Calculated,,
330009,Tidal Caloosahatchee River,STORET_CAPECRD,242," Caloosahatchee River, northwest of Caloosahatchee Bridge",242,26.6438889,-81.8741667,3240A,8/4/1992 0:00,0.9,m,TN_mgl,Nitrogen,,0.21,mg/l,,Water Institute Calculated,,
330009,Tidal Caloosahatchee River,STORET_CAPECRD,242," Caloosahatchee River, northwest of Caloosahatchee Bridge",242,26.6438889,-81.8741667,3240A,9/10/1992 0:00,1.2,m,TN_mgl,Nitrogen,,0.67,mg/l,,Water Institute Calculated,,
330009,Tidal Caloosahatchee River,STORET_CAPECRD,242," Caloosahatchee River, northwest of Caloosahatchee Bridge",242,26.6438889,-81.8741667,3240A,9/10/1992 0:00,0.2,m,TN_mgl,Nitrogen,,1.07,mg/l,,Water Institute Calculated,,
330009,Tidal Caloosahatchee River,STORET_CAPECRD,242," Caloosahatchee River, northwest of Caloosahatchee Bridge",242,26.6438889,-81.8741667,3240A,10/15/1992 0:00,0.6,m,TN_mgl,Nitrogen,,0.81,mg/l,,"Water Institute Calculated - Value is known to be equal to or less than what is reported. TKN was detected, NOx was not.",,
330009,Tidal Caloosahatchee River,STORET_CAPECRD,242," Caloosahatchee River, northwest of Caloosahatchee Bridge",242,26.6438889,-81.8741667,3240A,11/12/1992 0:00,0.2,m,TN_mgl,Nitrogen,,0.62,mg/l,,Water Institute Calculated,,
330009,Tidal Caloosahatchee River,STORET_CAPECRD,242," Caloosahatchee River, northwest of Caloosahatchee Bridge",242,26.6438889,-81.8741667,3240A,11/12/1992 0:00,0.5,m,TN_mgl,Nitrogen,,0.91,mg/l,,Water Institute Calculated,,
330009,Tidal Caloosahatchee River,STORET_CAPECRD,242," Caloosahatchee River, northwest of Caloosahatchee Bridge",242,26.6438889,-81.8741667,3240A,12/8/1992 0:00,0.5,m,TN_mgl,Nitrogen,,0.51,mg/l,,"Water Institute Calculated - Value is known to be equal to or less than what is reported. TKN was detected, NOx was not.",,
330009,Tidal Caloosahatchee River,STORET_CAPECRD,242," Caloosahatchee River, northwest of Caloosahatchee Bridge",242,26.6438889,-81.8741667,3240A,1/12/1993 0:00,0.65,m,TN_mgl,Nitrogen,,0.72,mg/l,,Water Institute Calculated,,
330009,Tidal Caloosahatchee River,STORET_CAPECRD,242," Caloosahatchee River, northwest of Caloosahatchee Bridge",242,26.6438889,-81.8741667,3240A,1/12/1993 0:00,0.2,m,TN_mgl,Nitrogen,,0.44,mg/l,,Water Institute Calculated,,
330009,Tidal Caloosahatchee River,STORET_CAPECRD,242," Caloosahatchee River, northwest of Caloosahatchee Bridge",242,26.6438889,-81.8741667,3240A,2/9/1993 0:00,0.2,m,TN_mgl,Nitrogen,,0.96,mg/l,,Water Institute Calculated,,
330009,Tidal Caloosahatchee River,STORET_CAPECRD,242," Caloosahatchee River, northwest of Caloosahatchee Bridge",242,26.6438889,-81.8741667,3240A,2/9/1993 0:00,0.6,m,TN_mgl,Nitrogen,,0.47,mg/l,,Water Institute Calculated,,
330009,Tidal Caloosahatchee River,STORET_CAPECRD,242," Caloosahatchee River, northwest of Caloosahatchee Bridge",242,26.6438889,-81.8741667,3240A,3/9/1993 0:00,0.4,m,TN_mgl,Nitrogen,,1.61,mg/l,,"Water Institute Calculated - Value is known to be equal to or less than what is reported. TKN was detected, NOx was not.",,
330009,Tidal Caloosahatchee River,STORET_CAPECRD,242," Caloosahatchee River, northwest of Caloosahatchee Bridge",242,26.6438889,-81.8741667,3240A,4/15/1993 0:00,0.7,m,TN_mgl,Nitrogen,,0.51,mg/l,,"Water Institute Calculated - Value is known to be equal to or less than what is reported. TKN was detected, NOx was not.",,
330009,Tidal Caloosahatchee River,STORET_CAPECRD,242," Caloosahatchee River, northwest of Caloosahatchee Bridge",242,26.6438889,-81.8741667,3240A,5/11/1993 0:00,0.5,m,TN_mgl,Nitrogen,,0.61,mg/l,,"Water Institute Calculated - Value is known to be equal to or less than what is reported. TKN was detected, NOx was not.",,
330009,Tidal Caloosahatchee River,STORET_CAPECRD,242," Caloosahatchee River, northwest of Caloosahatchee Bridge",242,26.6438889,-81.8741667,3240A,6/3/1993 0:00,0.6,m,TN_mgl,Nitrogen,,0.81,mg/l,,"Water Institute Calculated - Value is known to be equal to or less than what is reported. TKN was detected, NOx was not.",,
330009,Tidal Caloosahatchee River,STORET_CAPECRD,242," Caloosahatchee River, northwest of Caloosahatchee Bridge",242,26.6438889,-81.8741667,3240A,7/7/1993 0:00,0.2,m,TN_mgl,Nitrogen,,0.51,mg/l,,"Water Institute Calculated - Value is known to be equal to or less than what is reported. TKN was detected, NOx was not.",,
330009,Tidal Caloosahatchee River,STORET_CAPECRD,242," Caloosahatchee River, northwest of Caloosahatchee Bridge",242,26.6438889,-81.8741667,3240A,8/10/1993 0:00,0.75,m,TN_mgl,Nitrogen,,0.81,mg/l,,"Water Institute Calculated - Value is known to be equal to or less than what is reported. TKN was detected, NOx was not.",,
330009,Tidal Caloosahatchee River,STORET_CAPECRD,242," Caloosahatchee River, northwest of Caloosahatchee Bridge",242,26.6438889,-81.8741667,3240A,9/14/1993 0:00,0.5,m,TN_mgl,Nitrogen,,1.5,mg/l,,Water Institute Calculated,,
330009,Tidal Caloosahatchee River,STORET_CAPECRD,242," Caloosahatchee River, northwest of Caloosahatchee Bridge",242,26.6438889,-81.8741667,3240A,9/14/1993 0:00,0.2,m,TN_mgl,Nitrogen,,1.28,mg/l,,Water Institute Calculated,,
330009,Tidal Caloosahatchee River,STORET_CAPECRD,242," Caloosahatchee River, northwest of Caloosahatchee Bridge",242,26.6438889,-81.8741667,3240A,10/19/1993 0:00,0.2,m,TN_mgl,Nitrogen,,0.72,mg/l,,Water Institute Calculated,,
330009,Tidal Caloosahatchee River,STORET_CAPECRD,242," Caloosahatchee River, northwest of Caloosahatchee Bridge",242,26.6438889,-81.8741667,3240A,11/9/1993 0:00,0.2,m,TN_mgl,Nitrogen,,1.11,mg/l,,Water Institute Calculated,,
330009,Tidal Caloosahatchee River,STORET_CAPECRD,242," Caloosahatchee River, northwest of Caloosahatchee Bridge",242,26.6438889,-81.8741667,3240A,11/9/1993 0:00,0.7,m,TN_mgl,Nitrogen,,0.82,mg/l,,Water Institute Calculated,,
330009,Tidal Caloosahatchee River,STORET_CAPECRD,242," Caloosahatchee River, northwest of Caloosahatchee Bridge",242,26.6438889,-81.8741667,3240A,12/9/1993 0:00,0.5,m,TN_mgl,Nitrogen,,0.41,mg/l,,"Water Institute Calculated - Value is known to be equal to or less than what is reported. TKN was detected, NOx was not.",,
330009,Tidal Caloosahatchee River,STORET_CAPECRD,242," Caloosahatchee River, northwest of Caloosahatchee Bridge",242,26.6438889,-81.8741667,3240A,2/10/1994 0:00,0.2,m,TN_mgl,Nitrogen,,0.42,mg/l,,Water Institute Calculated,,
330009,Tidal Caloosahatchee River,STORET_CAPECRD,242," Caloosahatchee River, northwest of Caloosahatchee Bridge",242,26.6438889,-81.8741667,3240A,2/10/1994 0:00,2.8,m,TN_mgl,Nitrogen,,0.41,mg/l,,Water Institute Calculated,,
330009,Tidal Caloosahatchee River,STORET_CAPECRD,242," Caloosahatchee River, northwest of Caloosahatchee Bridge",242,26.6438889,-81.8741667,3240A,3/17/1994 0:00,2.5,m,TN_mgl,Nitrogen,,0.61,mg/l,,"Water Institute Calculated - Value is known to be equal to or less than what is reported. TKN was detected, NOx was not.",,
330009,Tidal Caloosahatchee River,STORET_CAPECRD,242," Caloosahatchee River, northwest of Caloosahatchee Bridge",242,26.6438889,-81.8741667,3240A,4/21/1994 0:00,0.2,m,TN_mgl,Nitrogen,,0.51,mg/l,,"Water Institute Calculated - Value is known to be equal to or less than what is reported. TKN was detected, NOx was not.",,
330009,Tidal Caloosahatchee River,STORET_CAPECRD,242," Caloosahatchee River, northwest of Caloosahatchee Bridge",242,26.6438889,-81.8741667,3240A,5/10/1994 0:00,0.2,m,TN_mgl,Nitrogen,,0.81,mg/l,,"Water Institute Calculated - Value is known to be equal to or less than what is reported. TKN was detected, NOx was not.",,
330009,Tidal Caloosahatchee River,STORET_CAPECRD,242," Caloosahatchee River, northwest of Caloosahatchee Bridge",242,26.6438889,-81.8741667,3240A,6/15/1994 0:00,0.2,m,TN_mgl,Nitrogen,,1.31,mg/l,,"Water Institute Calculated - Value is known to be equal to or less than what is reported. TKN was detected, NOx was not.",,
330009,Tidal Caloosahatchee River,STORET_CAPECRD,242," Caloosahatchee River, northwest of Caloosahatchee Bridge",242,26.6438889,-81.8741667,3240A,7/7/1994 0:00,2.8,m,TN_mgl,Nitrogen,,1.05,mg/l,,Water Institute Calculated,,
330009,Tidal Caloosahatchee River,STORET_CAPECRD,242," Caloosahatchee River, northwest of Caloosahatchee Bridge",242,26.6438889,-81.8741667,3240A,7/7/1994 0:00,0.2,m,TN_mgl,Nitrogen,,1.46,mg/l,,Water Institute Calculated,,
330009,Tidal Caloosahatchee River,STORET_CAPECRD,242," Caloosahatchee River, northwest of Caloosahatchee Bridge",242,26.6438889,-81.8741667,3240A,8/11/1994 0:00,3,m,TN_mgl,Nitrogen,,0.81,mg/l,,"Water Institute Calculated - Value is known to be equal to or less than what is reported. TKN was detected, NOx was not.",,
330009,Tidal Caloosahatchee River,STORET_CAPECRD,242," Caloosahatchee River, northwest of Caloosahatchee Bridge",242,26.6438889,-81.8741667,3240A,9/13/1994 0:00,0.2,m,TN_mgl,Nitrogen,,0.77,mg/l,,Water Institute Calculated,,
330009,Tidal Caloosahatchee River,STORET_CAPECRD,242," Caloosahatchee River, northwest of Caloosahatchee Bridge",242,26.6438889,-81.8741667,3240A,9/13/1994 0:00,3.2,m,TN_mgl,Nitrogen,,0.85,mg/l,,Water Institute Calculated,,
330009,Tidal Caloosahatchee River,STORET_CAPECRD,242," Caloosahatchee River, northwest of Caloosahatchee Bridge",242,26.6438889,-81.8741667,3240A,10/18/1994 0:00,0.2,m,TN_mgl,Nitrogen,,0.89,mg/l,,Water Institute Calculated,,
330009,Tidal Caloosahatchee River,STORET_CAPECRD,242," Caloosahatchee River, northwest of Caloosahatchee Bridge",242,26.6438889,-81.8741667,3240A,11/10/1994 0:00,1,m,TN_mgl,Nitrogen,,0.55,mg/l,,Water Institute Calculated,,
330009,Tidal Caloosahatchee River,STORET_CAPECRD,242," Caloosahatchee River, northwest of Caloosahatchee Bridge",242,26.6438889,-81.8741667,3240A,11/10/1994 0:00,0.2,m,TN_mgl,Nitrogen,,0.87,mg/l,,Water Institute Calculated,,
330009,Tidal Caloosahatchee River,STORET_CAPECRD,242," Caloosahatchee River, northwest of Caloosahatchee Bridge",242,26.6438889,-81.8741667,3240A,12/14/1994 0:00,0.5,m,TN_mgl,Nitrogen,,1.01,mg/l,,"Water Institute Calculated - Value is known to be equal to or less than what is reported. TKN was detected, NOx was not.",,
330009,Tidal Caloosahatchee River,STORET_CAPECRD,242," Caloosahatchee River, northwest of Caloosahatchee Bridge",242,26.6438889,-81.8741667,3240A,1/12/1995 0:00,2.75,m,TN_mgl,Nitrogen,,0.91,mg/l,,Water Institute Calculated,,
330009,Tidal Caloosahatchee River,STORET_CAPECRD,242," Caloosahatchee River, northwest of Caloosahatchee Bridge",242,26.6438889,-81.8741667,3240A,1/12/1995 0:00,0.2,m,TN_mgl,Nitrogen,,0.94,mg/l,,Water Institute Calculated,,
330009,Tidal Caloosahatchee River,STORET_CAPECRD,242," Caloosahatchee River, northwest of Caloosahatchee Bridge",242,26.6438889,-81.8741667,3240A,2/7/1995 0:00,0.5,m,TN_mgl,Nitrogen,,1.12,mg/l,,Water Institute Calculated,,
330009,Tidal Caloosahatchee River,STORET_CAPECRD,242," Caloosahatchee River, northwest of Caloosahatchee Bridge",242,26.6438889,-81.8741667,3240A,2/7/1995 0:00,0.2,m,TN_mgl,Nitrogen,,1.11,mg/l,,Water Institute Calculated,,
330009,Tidal Caloosahatchee River,STORET_CAPECRD,242," Caloosahatchee River, northwest of Caloosahatchee Bridge",242,26.6438889,-81.8741667,3240A,3/21/1995 0:00,0.75,m,TN_mgl,Nitrogen,,0.81,mg/l,,"Water Institute Calculated - Value is known to be equal to or less than what is reported. TKN was detected, NOx was not.",,
330009,Tidal Caloosahatchee River,STORET_CAPECRD,242," Caloosahatchee River, northwest of Caloosahatchee Bridge",242,26.6438889,-81.8741667,3240A,4/11/1995 0:00,2.7,m,TN_mgl,Nitrogen,,0.81,mg/l,,"Water Institute Calculated - Value is known to be equal to or less than what is reported. TKN was detected, NOx was not.",,
330009,Tidal Caloosahatchee River,STORET_CAPECRD,242," Caloosahatchee River, northwest of Caloosahatchee Bridge",242,26.6438889,-81.8741667,3240A,5/16/1995 0:00,0.7,m,TN_mgl,Nitrogen,,0.8,mg/l,,Water Institute Calculated,,
330009,Tidal Caloosahatchee River,STORET_CAPECRD,242," Caloosahatchee River, northwest of Caloosahatchee Bridge",242,26.6438889,-81.8741667,3240A,5/16/1995 0:00,0.2,m,TN_mgl,Nitrogen,,1.55,mg/l,,Water Institute Calculated,,
