time,kb,zos,salinity,water_temp,wind_direction,wind_speed,peace_discharge,peace_TN,peace_TP
2005-06-13,0.0,0.011951752811974142,34.0,29.960869565217394,69.0,15.1,6460.0,2.1082666666666667,1.078
2005-06-20,0.0,0.020568265694132802,32.0,30.408,59.0,6.9,6380.0,1.6966333333333332,1.056
2005-06-27,1000.0,0.041548444254327195,32.0,30.803846153846152,47.0,14.4,5210.0,1.285,1.034
2005-07-04,274000.0,0.033231080971576885,31.04,30.764,110.0,9.6,5150.0,1.334,1.012
2005-07-11,76000.0,0.032503132000494046,32.0,30.97307692307692,36.0,18.2,5870.0,1.383,0.99
2005-07-18,0.0,0.03780254876351587,34.05,31.25185185185185,55.0,10.1,5780.0,2.6065,1.006
2005-07-25,0.0,0.018616372561815482,35.0,31.37777777777778,81.0,10.2,5010.0,2.17875,1.0926666666666667
2005-08-01,0.0,0.007987270695652929,32.0,31.3,273.0,8.3,3390.0,1.751,1.1793333333333333
2005-08-08,1366000.0,0.010253733852228,35.0,32.4,153.0,16.1,2840.0,2.7641999999999998,1.266
2005-08-15,222333.0,0.030641934195474643,33.0,33.6,80.0,5.7,3070.0,3.02,1.282
2005-08-22,144666.0,0.0615862428268305,34.0,31.5,40.0,8.3,2400.0,2.3685,1.3643
2005-08-29,98300.0,0.06510247441050349,32.13,32.7,64.0,28.6,2490.0,1.717,1.4466
2005-09-05,1100000.0,0.06438493023487403,34.53,31.103333333333335,97.9,11.906666666666666,2560.0,2.3529999999999998,1.5289
2005-09-12,7470000.0,0.07777636296528688,35.0,30.896428571428572,92.32142857142857,10.674999999999999,2570.0,2.989,1.6112
2005-09-19,833000.0,0.0792447821491805,34.69,30.75714285714286,76.71428571428571,11.407142857142857,1330.0,2.727333333333333,1.61444
2005-09-26,2200000.0,0.08844685707225475,36.88,30.464285714285715,101.53571428571429,11.682142857142859,679.0,2.465666666666667,1.61768
2005-10-03,1100000.0,0.07755085861389065,36.0,30.01851851851852,79.5925925925926,11.618518518518519,1440.0,2.204,1.6209200000000001
2005-10-10,443000.0,0.07038796988551237,35.2,29.0,295.0,11.1,1310.0,2.15145,1.62416
2005-10-17,40000.0,0.04648296755070763,34.44,28.4,18.0,9.6,1150.0,2.0989,1.6274000000000002
2005-10-24,9000.0,0.03735462263984427,36.3,28.4,54.0,18.3,3260.0,1.73745,1.3639333333333334
2005-10-31,667.0,0.013661488241546756,34.0,27.5,39.0,12.4,5310.0,1.376,1.1004666666666667
2005-11-07,348000.0,0.016090975969009786,35.693,27.6,58.0,10.1,3930.0,2.5743,0.837
2005-11-14,1030000.0,0.01987704994397307,35.561,27.9,67.0,11.0,2200.0,1.93,0.98
2005-11-21,7170000.0,0.015332659895778472,35.61,27.9,128.0,14.7,1010.0,1.785,1.0531000000000001
2005-11-28,1400000.0,-0.016373510907444728,34.0,27.2,313.0,14.7,751.0,1.64,1.1262
2005-12-05,324000.0,-0.00025388039843528585,34.03,26.7,352.0,12.0,826.0,1.8870999999999998,1.1993
2005-12-12,4700000.0,0.0069842444509509655,33.0,25.3,3.0,11.4,669.0,2.1342,1.2724000000000002
2005-12-19,0.0,0.014000560618556587,34.97,25.2,15.0,11.4,653.0,1.7726,1.3179200000000002
2005-12-26,59000.0,-0.012279680249649457,32.0,25.1,4.0,12.9,598.0,1.411,1.3634400000000002
2006-01-02,0.0,-0.039589923332702684,35.29,25.5,134.0,9.9,571.0,1.3345,1.40896
2006-01-09,3000.0,-0.043113553867398687,35.46,25.9,321.0,15.0,454.0,1.258,1.45448
2006-01-16,205000.0,-0.05578708536481806,34.0,25.9,100.0,14.8,373.0,2.36,1.5
2006-01-23,2000.0,-0.06255358493466837,36.0,26.2,116.0,15.3,342.0,1.303,1.3275000000000001
2006-01-30,300.0,-0.06383118973385594,35.52,26.3,16.0,11.1,286.0,2.63,1.155
2006-02-06,0.0,-0.0650714449971867,34.0,25.6,136.0,15.1,1610.0,2.98,0.9825
2006-02-13,0.0,-0.07291469747875788,34.0,21.8,323.0,13.2,1550.0,3.33,0.81
2006-02-20,300.0,-0.056409768808739554,34.95,22.8,101.0,9.4,751.0,2.4455,0.915
2006-02-27,0.0,-0.07652795041031506,35.9,25.1,133.0,14.5,435.0,1.561,1.02
2006-03-06,0.0,-0.06565150664240917,34.0,26.8,112.0,8.6,380.0,1.9705,1.125
2006-03-13,0.0,-0.05395573553855575,34.49,26.4,128.0,12.5,315.0,2.38,1.23
2006-03-20,0.0,-0.03667260824962101,34.0,27.3,53.0,11.1,195.0,1.229,1.3475
2006-03-27,0.0,-0.030126835624207298,35.0,26.5,42.0,13.3,137.0,1.1663333333333334,1.4649999999999999
2006-04-03,0.0,-0.018183113265851786,35.0,27.9,93.0,9.4,121.0,1.1036666666666666,1.5825
2006-04-10,0.0,-0.02049429779374969,38.22,27.7,154.0,12.7,81.0,1.041,1.7
2006-04-17,1000.0,-0.028406427884147743,35.0,25.5,63.0,10.4,67.0,1.6,2.11
2006-04-24,0.0,-0.033490315372738784,36.0,27.3,102.0,7.6,54.0,1.56,2.74
2006-05-01,0.0,-0.008493331203802615,39.0,27.9,101.0,12.0,45.0,1.38,2.6900000000000004
2006-05-08,0.0,-0.002450555413317814,40.0,28.7,168.0,7.2,36.0,1.2,2.64
2006-05-15,0.0,-0.0038322103566588855,38.333333333333336,28.5,179.0,8.2,36.0,1.204,2.1
2006-05-22,0.0,-0.014906468217251228,36.666666666666664,28.0,313.0,10.8,36.0,1.0939999999999999,2.525
2006-05-29,0.0,-0.0036430443123499426,35.0,28.5,72.0,7.7,69.0,0.984,2.95
2006-06-05,0.0,-0.007109973572399128,37.27,29.9,64.0,6.5,44.0,0.9295,3.375
2006-06-12,0.0,-0.016433671961853958,35.0,29.6,25.0,19.5,53.0,0.875,3.8
2006-06-19,20500.0,-0.0086093976991595,36.0,29.7,74.0,10.3,209.0,1.0474999999999999,2.5
2006-06-26,10000.0,-0.019551405661603842,37.05,30.9,56.0,6.7,142.0,1.22,1.2
2006-07-03,455000.0,-0.0025109689504327426,35.57,31.2,83.0,7.5,142.0,7.77,2.4
2006-07-10,10600000.0,0.010736402638331458,38.73,31.7,88.0,10.4,179.0,1.64,1.69
2006-07-17,125000000.0,0.009110298120372772,36.0,33.0,79.0,7.8,679.0,1.94,1.4
2006-07-24,5930000.0,0.01493206271232873,36.5,30.6,56.0,8.5,916.0,1.96,1.644
2006-07-31,14990000.0,0.0183518150194165,36.79,31.0,90.0,9.0,616.0,2.05,1.6
2006-08-07,7360000.0,0.02220148228787434,35.08,30.7,88.0,9.8,430.0,1.84,2.01
2006-08-14,381000.0,0.037770435062779426,37.21,32.5,86.0,8.5,268.0,1.433,1.8539999999999999
2006-08-21,9000000.0,0.045547677534949545,35.0,31.3,82.0,8.4,604.0,1.521,1.698
2006-08-28,3130000.0,0.045850397677778286,34.2,32.1,175.0,8.5,747.0,1.609,1.5419999999999998
2006-09-04,8330000.0,0.040302155578790834,34.0,31.7,238.0,12.6,2140.0,2.1195,1.386
2006-09-11,3820000.0,0.054372973384259095,34.0,32.1,115.0,10.5,2340.0,2.63,1.23
2006-09-18,4670000.0,0.06521355535010939,34.0,31.6,186.0,8.1,3690.0,2.1885,1.7275
2006-09-25,2200000.0,0.0501944650256621,32.0,31.0,115.0,10.7,2170.0,1.747,2.225
2006-10-02,467000.0,0.05749382486996576,34.0,30.8,11.0,9.3,1100.0,7.5735,2.7225
2006-10-09,1430000.0,0.08197309981878657,36.142,29.2,54.0,12.3,470.0,13.4,3.22
2006-10-16,2576000.0,0.07885112942505094,37.12,30.9,96.0,13.2,284.0,9.215,3.41
2006-10-23,22660000.0,0.06820836772895396,36.65,29.9,142.0,13.0,213.0,5.03,3.6
2006-10-30,4470000.0,0.050704856657013145,37.92,28.9,38.0,13.5,198.0,3.587,2.65
2006-11-06,1400000.0,0.0483590996416837,36.65,29.0,73.0,14.5,189.0,2.144,1.7
2006-11-13,1030000.0,0.03741511364997023,36.24,28.7,320.0,16.0,125.0,1.57,1.93
2006-11-20,1300000.0,0.011558869659647813,36.48,27.0,306.0,13.6,122.0,0.926,2.0
2006-11-27,1670.0,0.008728246952559072,35.0,27.0,64.0,19.0,107.0,1.0785,2.07
2006-12-04,5400000.0,0.005570397461017443,35.0,27.9,9.0,13.0,90.0,1.231,2.14
2006-12-11,21700.0,0.008801489695428625,36.54,27.6,16.0,15.2,86.0,1.79,2.21
2006-12-18,1453333.0,-0.0043647757830489,37.46,27.3,85.0,11.2,151.0,1.3900000000000001,2.13
2006-12-25,53300.0,-0.018756044614512874,35.0,27.6,65.0,14.3,188.0,0.99,2.05
2007-01-01,5000.0,-0.044935873213719814,35.0,27.3,105.0,13.4,322.0,1.63,1.97
2007-01-08,623000.0,-0.04064998642967534,37.02,27.7,162.0,12.9,255.0,2.27,1.89
2007-01-15,1430000.0,-0.02448394068417303,38.0,27.4,101.0,12.8,204.0,2.075,1.8325
2007-01-22,233000.0,-0.0153530816167624,36.8,27.7,67.0,13.2,156.0,1.88,1.775
2007-01-29,1030000.0,-0.027460932991053615,36.0,27.2,17.0,14.3,237.0,1.705,1.7374999999999998
2007-02-05,173000.0,-0.03458259381156813,36.0,26.9,60.0,15.2,378.0,1.53,1.7
2007-02-12,1870000.0,-0.0466059827520029,35.0,26.9,71.0,12.3,361.0,2.04,1.23
2007-02-19,350000.0,-0.058221279089011056,35.0,27.1,332.0,16.5,282.0,1.891,1.4866666666666666
2007-02-26,26666.0,-0.06617333521994999,36.0,26.7,198.0,12.6,239.0,1.6555,1.7433333333333332
2007-03-05,0.0,-0.06291224848378026,36.0,26.9,195.0,14.0,181.0,1.42,2.0
2007-03-12,480000.0,-0.05205283698315243,36.0,26.5,71.0,9.7,146.0,1.66,2.7
2007-03-19,233000.0,-0.035044162156556584,36.0,26.2,94.0,12.1,140.0,1.067,2.42
2007-03-26,70000.0,-0.03926026380601796,35.0,22.8,75.0,11.3,128.0,1.46,2.14
2007-04-02,333.0,-0.0358350309250674,37.0,24.1,90.0,9.1,92.0,1.9,3.02
2007-04-09,333.0,-0.03554347480451168,39.44,24.8,27.0,12.2,87.0,0.795,3.2103333333333333
2007-04-16,0.0,-0.0627994451161755,36.0,24.3,90.0,15.1,127.0,1.2925,3.400666666666667
2007-04-23,0.0,-0.06260995379428683,37.7,26.5,96.0,11.5,115.0,1.79,3.591
2007-04-30,0.0,-0.04966828371112383,39.52,26.8,35.0,10.9,58.0,1.78,3.33
2007-05-07,0.0,-0.03013895610210443,39.64,27.3,104.0,11.6,62.0,0.99,2.5
2007-05-14,300.0,-0.01810144448748883,37.0,27.2,313.0,10.7,74.0,1.14,2.693
2007-05-21,0.0,-0.0095757114666004,36.0,27.4,6.0,12.4,82.0,0.993,2.4286666666666665
2007-05-28,0.0,-0.002635773565347014,37.05,27.2,75.0,12.7,57.0,0.9465,2.1643333333333334
2007-06-04,333.0,-0.012056080919502428,38.0,29.6,88.0,17.6,80.0,0.9,1.9
2007-06-11,300.0,-0.0045015214907462575,36.0,30.3,132.0,12.3,121.0,2.6,4.427
2007-06-18,0.0,0.004641026459661386,37.62,30.0,76.0,9.2,101.0,0.85,3.5846666666666662
2007-06-25,0.0,0.004595380043614957,36.0,30.8,314.0,7.4,83.0,0.9650000000000001,2.742333333333333
2007-07-02,0.0,0.019426290866855798,37.0,31.6,78.0,7.7,333.0,1.08,1.9
2007-07-09,0.0,0.015870755173067127,37.39,33.2,0.0,4.6,551.0,1.2850000000000001,2.0549999999999997
2007-07-16,0.0,0.007071772440745729,37.06,32.6,113.0,10.4,368.0,1.49,2.21
2007-07-23,0.0,0.018258313659937127,37.86,31.3,84.0,8.7,249.0,1.268,1.061
2007-07-30,0.0,0.023030189561570758,36.22,30.9,97.0,12.2,326.0,1.266,3.803
2007-08-06,700.0,0.025580029758635044,37.75,30.8,78.0,15.4,802.0,1.88,1.56
2007-08-13,0.0,0.028652243501208645,39.57,32.1,31.0,8.3,494.0,1.7174999999999998,2.167666666666667
2007-08-20,0.0,0.04154118521986567,36.0,31.0,90.0,10.4,361.0,1.555,2.775333333333333
2007-08-27,0.0,0.03991648773036489,38.06,30.4,82.0,12.5,525.0,1.2,3.383
2007-09-03,0.0,0.045336382091156584,36.0,31.5,70.0,7.6,574.0,1.487,2.6265
2007-09-10,0.0,0.05302682545206009,38.82,32.2,29.0,12.5,511.0,1.7,1.87
2007-09-17,0.0,0.0530696159062801,36.0,31.7,2.0,14.1,322.0,1.255,2.1605
2007-09-24,489000.0,0.07558363472970701,38.96,30.8,58.0,12.9,344.0,0.81,2.451
2007-10-01,1670.0,0.09855778672755063,36.0,31.8,48.0,14.3,356.0,1.039,2.3005
2007-10-08,0.0,0.09436764891740888,36.99,29.8,81.0,16.2,368.0,1.76,2.15
2007-10-15,2000.0,0.0730206215350379,36.0,28.8,48.0,13.2,373.0,1.087,2.006
2007-10-22,14059000.0,0.05314212079780289,37.17,29.6,122.0,11.4,202.0,1.5635,1.8619999999999999
2007-10-29,439000.0,0.039047241256359465,36.0,28.6,53.0,16.0,156.0,2.04,1.718
2007-11-05,80000.0,0.039611219375528424,36.57,28.0,15.0,14.2,151.0,1.81,2.308
2007-11-12,12300.0,0.022009877365129698,36.0,27.6,8.0,12.7,122.0,1.19,2.07
2007-11-19,0.0,0.009645879102602313,41.49,27.1,34.0,13.8,94.2,0.863,2.6965
2007-11-26,333.0,0.014749518992577672,36.0,27.8,106.0,11.3,76.2,1.41,3.323
2007-12-03,2330.0,0.0033510548822337565,42.28,28.3,123.0,11.9,72.8,1.05,1.9
2007-12-10,60000.0,0.006403783764691114,42.6,27.8,101.0,10.6,65.2,1.68,2.75
2007-12-17,3000.0,-0.011422615833835557,39.02,27.4,94.0,17.0,72.8,1.1015,2.739333333333333
2007-12-24,0.0,-0.028252108381900596,43.34,26.8,49.0,11.6,72.8,0.523,2.728666666666667
2007-12-31,0.0,-0.021300636529327486,36.0,26.8,151.0,9.2,67.3,1.34,2.718
2008-01-07,0.0,-0.021220846275522398,43.17,24.7,95.0,14.9,76.2,0.97,1.7
2008-01-14,300.0,-0.03554813315927104,37.24,24.3,103.0,11.2,70.6,1.68,1.3
2008-01-21,0.0,-0.030856714637726202,36.0,23.1,33.0,16.4,105.0,1.04,1.64
2008-01-28,0.0,-0.021022587934589027,42.98,25.6,37.0,15.3,122.0,1.15,1.1
2008-02-04,0.0,-0.019079507969163346,43.12,26.2,112.0,10.9,98.1,2.2,2.6
2008-02-11,0.0,-0.03445311123095639,36.75,26.1,60.0,13.0,80.8,0.94,1.7
2008-02-18,277000.0,-0.032259574966235625,35.0,25.6,123.0,17.2,94.2,1.4449999999999998,2.2725
2008-02-25,0.0,-0.053087540324927775,36.95,28.0,189.0,10.8,102.0,1.95,2.845
2008-03-03,65000.0,-0.05474964159209227,37.1,26.9,73.0,16.1,105.0,1.15,2.6
2008-03-10,0.0,-0.06675991446433224,36.38,25.5,41.0,16.9,120.0,1.16,2.1
2008-03-17,80000.0,-0.06273798106614199,36.0,27.6,206.0,12.0,118.0,0.729,1.0
2008-03-24,0.0,-0.043076228967418265,42.71,26.4,11.0,15.2,143.0,1.31,2.67
2008-03-31,159000.0,-0.0480910545501494,37.0,26.5,98.0,12.1,143.0,0.867,1.5
2008-04-07,5670.0,-0.051408773852146546,44.82,27.1,116.0,19.1,454.0,2.3,2.3
2008-04-14,33000.0,-0.044430750866630946,36.0,28.9,132.0,12.3,568.0,1.41,1.3
2008-04-21,1000.0,-0.04171568461870124,36.0,28.7,49.0,11.7,331.0,2.32,2.748
2008-04-28,0.0,-0.034069580082801885,44.72,27.1,96.0,11.2,196.0,1.9949999999999999,3.424
2008-05-05,8000.0,-0.04114393040433535,37.0,29.1,121.0,12.3,78.5,1.67,4.1
2008-05-12,0.0,-0.05127983737700955,44.5,28.1,158.0,8.3,49.2,1.33,2.37
2008-05-19,0.0,-0.037018117652167774,37.0,28.3,75.0,11.2,40.4,0.888,2.2
2008-05-26,0.0,-0.03230684091922733,37.0,29.4,213.0,11.7,58.0,1.08,4.074
2008-06-02,0.0,-0.01640546432339544,38.9,28.8,86.0,10.2,50.2,2.004,4.3
2008-06-09,0.0,-0.010908287276314642,45.85,28.8,114.0,10.4,61.0,1.212,1.5
2008-06-16,0.0,0.006180362526635328,38.0,30.6,106.0,7.1,99.4,1.212,1.8
2008-06-23,0.0,0.017824319799734815,37.47,31.7,238.0,9.5,171.0,0.79,3.587
2008-06-30,0.0,0.03461326923373281,37.0,30.764,116.46153846153847,9.473076923076924,302.0,1.18,1.2
2008-07-07,0.0,0.03700007477736532,42.79,30.6,105.0,9.8,601.0,2.7,3.0
2008-07-14,0.0,0.04028349713849023,38.49,29.8,104.0,11.2,656.0,2.37,3.1
2008-07-21,0.0,0.0401872681326769,37.0,31.1,94.0,15.0,1870.0,1.45,2.7666666666666666
2008-07-28,0.0,0.0343281188704778,36.0,31.9,132.0,6.3,1300.0,2.277,2.4333333333333336
2008-08-04,0.0,0.03528974816837034,36.0,32.7,184.0,7.0,2020.0,3.104,2.1
2008-08-11,0.0,0.0380644898332703,36.0,31.1,273.0,7.9,1560.0,3.41,2.8
2008-08-18,0.0,0.04140976558348064,35.0,30.6,49.0,8.7,1240.0,2.19,2.4056666666666664
2008-08-25,0.0,0.040108422123778756,34.0,30.1,307.0,9.9,3760.0,2.03,2.0113333333333334
2008-09-01,0.0,0.053547910466091884,34.0,31.7,40.0,26.8,3740.0,2.95,1.617
2008-09-08,0.0,0.07724783163583547,39.0,30.896428571428572,92.32142857142857,10.674999999999999,2620.0,4.42,1.6
2008-09-15,0.0,0.08767130589020482,35.0,30.75714285714286,76.71428571428571,11.407142857142857,1290.0,2.62,1.4
2008-09-22,667.0,0.08802179077022303,35.0,30.464285714285715,101.53571428571429,11.682142857142859,754.0,2.66,1.475
2008-09-29,0.0,0.09474568736212305,35.0,30.01851851851852,79.5925925925926,11.618518518518519,601.0,2.7,1.55
2008-10-06,18000.0,0.0732261270644213,38.2,29.7,89.55172413793103,12.389655172413793,454.0,2.8,1.9
2008-10-13,755000.0,0.06052040412968613,40.2,29.192857142857143,94.79310344827586,11.341379310344827,644.0,2.44,0.88
2008-10-20,70000.0,0.0655697020454085,35.0,29.135714285714283,98.62068965517241,11.617241379310345,565.0,1.71,1.4866666666666668
2008-10-27,1330.0,0.08301987016842406,35.0,28.27857142857143,85.79310344827586,12.255172413793103,291.0,2.965,2.0933333333333337
2008-11-03,33700.0,0.07061857349409764,35.0,27.932142857142857,81.93103448275862,12.713793103448275,215.0,4.22,2.7
2008-11-10,0.0,0.042856783123581925,35.0,27.607142857142858,109.56666666666666,12.253333333333334,156.0,2.77,1.59
2008-11-17,47000.0,0.038790400146562806,35.0,27.271428571428572,111.23333333333333,12.716666666666667,131.0,1.35,1.495
2008-11-24,135000.0,0.029785835920519442,35.0,27.110714285714288,79.8,11.666666666666666,110.0,2.09,1.4
2008-12-01,0.0,-0.007144427416405687,35.0,26.99285714285714,91.46666666666667,12.306666666666667,94.2,1.59,1.1
2008-12-08,2667.0,-0.03165222595768283,38.34,25.1,93.0,9.2,95.5,2.44,2.08
2008-12-15,0.0,-0.02931049053630693,35.0,24.2,114.0,15.3,131.0,1.2,1.9100000000000001
2008-12-22,1000.0,-0.03810205124362246,37.11,25.5,95.0,12.1,118.0,2.95,1.74
2008-12-29,0.0,-0.022102138606004074,35.0,24.8,113.0,11.2,93.0,2.2800000000000002,1.5699999999999998
2009-01-05,667.0,-0.027804792236128757,38.89,25.3,85.0,8.7,82.0,1.61,1.4
2009-01-12,0.0,-0.045904821200190474,35.0,24.5,174.0,11.8,71.7,1.705,1.4249999999999998
2009-01-19,0.0,-0.038044529127200626,35.0,24.0,23.0,13.7,79.7,1.8,1.45
2009-01-26,0.0,-0.06251193436784326,36.0,23.1,84.0,13.8,82.0,1.895,1.475
2009-02-02,0.0,-0.06373645569359707,41.37,23.2,357.0,12.0,137.0,1.99,1.5
2009-02-09,0.0,-0.05718458748824031,35.0,22.1,98.0,11.9,134.0,1.77,1.41
2009-02-16,0.0,-0.06331435503127385,35.0,23.2,132.0,11.4,114.0,1.51,1.3733333333333333
2009-02-23,0.0,-0.04333848576476881,36.0,22.5,25.0,9.9,86.8,1.25,1.3366666666666667
2009-03-02,333.0,-0.049931523485347504,41.23,23.9,109.0,13.9,76.2,0.99,1.3
2009-03-09,333.0,-0.054237816665371086,42.98,25.6,101.0,9.9,65.2,0.7705,1.6500000000000001
2009-03-16,0.0,-0.05195813904426479,36.0,26.3,107.0,8.2,60.0,0.551,2.0
2009-03-23,0.0,-0.03668072004925908,42.43,26.2,72.0,13.2,54.0,0.7805,2.35
2009-03-30,0.0,-0.034809264784435516,37.0,25.9,106.0,12.6,64.1,1.01,2.7
2009-04-06,0.0,-0.0665455001848557,37.2,25.7,175.0,12.0,59.0,0.684,2.7750000000000004
2009-04-13,0.0,-0.07023324051219537,45.06,25.9,169.0,13.1,54.0,0.666,2.85
2009-04-20,32666.0,-0.05058673692628716,43.74,26.5,63.0,11.9,42.1,0.833,2.925
2009-04-27,0.0,-0.04656118176966164,38.0,28.0,94.0,11.6,34.6,1.0,3.0
2009-05-04,0.0,-0.04567585775294304,38.0,27.0,85.0,9.9,23.8,0.918,2.4
2009-05-11,667.0,-0.045650321360358286,45.97,28.4,129.0,7.4,21.2,0.827,2.15
2009-05-18,0.0,-0.03129586699062327,46.22,28.2,83.0,9.7,167.0,0.736,1.9
2009-05-25,0.0,-0.0248097339684701,36.0,27.5,153.0,13.3,1400.0,1.4729999999999999,1.65
2009-06-01,0.0,-0.036571035488777486,38.0,29.4,215.0,10.7,1660.0,2.21,1.4
2009-06-08,0.0,-0.019675116061012413,44.82,30.2,247.0,8.2,865.0,1.82,1.3099999999999998
2009-06-15,0.0,-0.003667890722212543,42.95,31.2,13.0,5.2,747.0,1.75,1.22
2009-06-22,0.0,0.00978499143152867,37.0,30.6,14.0,6.8,548.0,1.6800000000000002,1.13
2009-06-29,0.0,0.01940706900244387,36.0,30.3,258.0,10.4,1310.0,1.61,1.04
2009-07-06,0.0,0.022131919040799416,36.0,31.2,187.0,9.7,2470.0,2.31,0.95
2009-07-13,0.0,0.0293498095196812,39.8,32.1,66.0,12.1,2320.0,2.11,0.9199999999999999
2009-07-20,0.0,0.0329675584429425,37.0,31.8,103.0,10.5,2270.0,1.91,0.8899999999999999
2009-07-27,667.0,0.025654170430089846,36.75,32.3,88.0,6.3,1080.0,1.9049999999999998,0.86
2009-08-03,0.0,0.015589376899997886,38.9,31.0,95.0,7.0,2630.0,1.9,0.83
2009-08-10,0.0,0.029912213846082312,37.09,31.7,69.0,10.3,1390.0,1.53,0.97
2009-08-17,0.0,0.05675393758025719,38.6,32.9,90.0,10.8,595.0,1.9049999999999998,1.1099999999999999
2009-08-24,0.0,0.07222205899604013,35.0,32.0,10.0,10.7,628.0,2.28,1.25
2009-08-31,333.0,0.07074799969714068,36.0,31.9,32.0,9.7,901.0,1.8,0.79
2009-09-07,0.0,0.07078936305161376,35.46,31.3,89.0,6.5,3580.0,1.76,0.8320000000000001
2009-09-14,0.0,0.08656942287579421,36.0,30.7,64.0,9.5,3160.0,1.72,0.874
2009-09-21,0.0,0.09551547077829291,35.12,32.4,75.0,7.2,2820.0,1.68,0.916
2009-09-28,0.0,0.09280420251991572,34.0,31.7,79.0,8.5,1250.0,1.67,0.958
2009-10-05,16000.0,0.08957285729414848,37.5,31.4,1.0,7.6,744.0,1.66,1.0
2009-10-12,157000.0,0.07372569150391557,36.9,30.9,95.0,7.9,370.0,1.6949999999999998,1.05
2009-10-19,23000.0,0.07059791696899216,37.3,31.0,344.0,11.7,502.0,1.73,1.1
2009-10-26,101000.0,0.08139531539246268,37.1,28.0,75.0,11.1,358.0,1.685,1.2000000000000002
2009-11-02,20100000.0,0.08137670185715587,37.4,28.5,112.0,10.1,228.0,1.64,1.3
2009-11-09,4800000.0,0.08696742329432496,38.0,27.8,69.0,18.3,154.0,1.42,1.26
2009-11-16,3000.0,0.0643546750809205,37.2,26.6,307.0,12.7,143.0,1.2,1.22
2009-11-23,0.0,0.05626850877542049,39.7,26.7,24.0,7.8,134.0,1.105,1.1800000000000002
2009-11-30,333.0,0.0475105053836153,38.8,26.1,6.0,11.2,188.0,1.01,1.1400000000000001
2009-12-07,333.0,0.015440888273959045,38.5,25.2,9.0,13.4,1720.0,1.25,1.1
2009-12-14,7000.0,0.02222674214939923,35.03,25.0,96.0,10.9,1660.0,1.4449999999999998,1.0
2009-12-21,14000.0,0.009936535537300601,35.0,25.8,74.0,14.6,660.0,1.64,0.9
2009-12-28,172000.0,-0.0015545373349777141,36.0,25.7,91.0,13.7,592.0,1.6749999999999998,0.8
2010-01-04,32300.0,-0.004867008996331715,37.9,25.3,4.0,13.2,491.0,1.71,0.7
2010-01-11,122000.0,-0.030723253891835556,37.7,23.2,330.0,12.8,500.0,1.782,0.796
2010-01-18,1000.0,-0.052009419997923335,37.1,24.8,100.0,14.8,554.0,3.04,0.8356666666666667
2010-01-25,12667.0,-0.04996826167760946,34.0,26.2,38.0,13.3,519.0,2.335,0.8753333333333334
2010-02-01,8670.0,-0.049069298957856,37.9,26.1,19.0,11.3,545.0,1.63,0.915
2010-02-08,15700.0,-0.0580228881687892,35.0,26.1,354.0,13.5,862.0,1.89,0.89825
2010-02-15,5000.0,-0.06305429171690376,34.0,26.0,331.0,16.3,885.0,2.15,0.8815
2010-02-22,0.0,-0.08232122481489981,35.0,25.3,77.0,11.3,792.0,1.815,0.86475
2010-03-01,0.0,-0.0812394326047936,37.3,25.6,324.0,17.3,415.0,1.48,0.848
2010-03-08,0.0,-0.09671276306344055,34.0,25.6,25.0,16.8,372.0,1.18,0.896
2010-03-15,0.0,-0.08664621252797809,33.32,25.7,278.0,12.3,1900.0,1.5999999999999999,0.944
2010-03-22,0.0,-0.07928054670854404,33.0,25.7,322.0,13.4,1690.0,2.02,0.992
2010-03-29,0.0,-0.08158780879257613,34.54,25.5,97.0,12.5,2060.0,2.44,1.04
2010-04-05,0.0,-0.07573160749357484,34.0,26.5,74.0,9.2,2850.0,2.2,1.24
2010-04-12,0.0,-0.061540327955833495,34.0,25.7,113.0,9.9,1530.0,1.79,1.2
2010-04-19,0.0,-0.0551277862626427,35.0,26.84,88.48148148148148,12.322222222222221,535.0,1.51,1.1666666666666667
2010-04-26,0.0,-0.0704999447690873,33.0,27.12,99.4074074074074,11.588888888888889,372.0,1.55,1.1333333333333333
2010-05-03,0.0,-0.05731277753863136,33.97,27.212,108.18518518518519,11.18148148148148,529.0,1.59,1.1
2010-05-10,333.0,-0.06387031703353671,35.0,32.0,114.0,11.5,336.0,2.68,1.22
2010-05-17,167.0,-0.04377073761508419,34.89,32.2,118.0,8.3,178.0,2.01,1.24
2010-05-24,0.0,-0.03892636297024337,36.4,34.5,80.0,8.6,346.0,1.515,1.26
2010-05-31,500.0,-0.026140585787158256,36.7,34.5,47.0,9.4,324.0,1.02,1.28
2010-06-07,0.0,-0.021487320129162043,37.0,29.049999999999997,116.0,10.639285714285714,362.0,1.78,1.3
2010-06-14,667.0,0.020881690633883673,34.71,29.960869565217394,103.6,11.148,359.0,1.53,1.2
2010-06-21,333.0,0.03184248451039661,34.0,31.2,116.0,7.3,579.0,1.7650000000000001,1.155
2010-06-28,0.0,0.029772273194505473,35.05,30.8,101.0,10.4,664.0,2.0,1.1099999999999999
2010-07-05,0.0,0.04474141558894406,35.0,29.7,111.0,10.6,2260.0,2.65,1.065
2010-07-12,1000.0,0.04451132874067211,35.05,31.5,73.0,13.7,3260.0,3.3,1.02
2010-07-19,0.0,0.04132821850062945,34.0,31.2,90.0,9.8,2220.0,1.79,1.3
2010-07-26,0.0,0.022170277025726045,34.0,30.2,44.0,11.3,976.0,1.69,1.58
