time,kb,zos,salinity,water_temp,wind_direction,wind_speed,peace_discharge,peace_TN,peace_TP,caloosa_discharge,caloosa_total_nitrogen,caloosa_total_phosphorus
2000-12-18,2660.0,0.0029106296345281,36.93366666666667,27.1,126.0,15.7,49.0,0.843,0.419,179.0,1.4959722222222225,0.129047619047619
2000-12-25,0.0,-0.0204707681999217,36.9005,26.4,49.0,20.5,56.0,1.287,0.748,179.0,1.5222906403940883,0.1271683569979716
2001-01-01,0.0,-0.0331317510637386,36.867333333333335,25.8,84.0,16.8,72.0,1.2785,0.562,179.0,1.460049261083744,0.121526707234618
2001-01-08,0.0,-0.0373014604853221,36.83416666666667,25.7,25.0,12.0,89.0,1.27,0.376,900.2142857142857,1.397807881773399,0.1158850574712643
2001-01-15,0.0,-0.0428637233635984,36.801,24.4,74.0,11.6,91.0,3.5,0.947,823.0,1.366231527093596,0.1102434077079107
2001-01-22,333.0,-0.0442957340330745,36.767833333333336,25.3,113.0,14.1,82.0,2.536,0.421,823.0,1.5602216748768474,0.1077288515406162
2001-01-29,0.0,-0.0455309355622031,36.73466666666667,24.9,118.0,12.3,76.0,2.452,0.6673333333333333,823.0,1.7803940886699503,0.1093837535014005
2001-02-05,0.0,-0.0571164945973119,36.7015,25.4,191.0,13.4,63.0,2.368,0.9136666666666666,823.0,2.0005665024630543,0.1110386554621848
2001-02-12,0.0,-0.0557165296427136,36.66833333333333,24.7,94.0,11.5,55.0,2.284,1.16,823.0,2.0181527093596063,0.1134578631452581
2001-02-19,0.0,-0.0458791330822633,36.63516666666666,25.6,5.0,11.2,45.0,1.363,0.549,823.0,1.465994897959184,0.1186285714285714
2001-02-26,0.0,-0.0238527202763034,36.602,25.4,109.0,10.9,32.0,1.458,0.8593333333333333,823.0,1.4108928571428572,0.1205357142857142
2001-03-05,0.0,-0.0487019039613004,36.56883333333333,26.3,189.0,13.6,36.0,1.553,1.1696666666666666,823.0,1.381517857142857,0.1177857142857142
2001-03-12,0.0,-0.057295429688557,36.53566666666666,25.8,321.0,12.2,58.0,1.648,1.48,823.0,1.352142857142857,0.1150357142857142
2001-03-19,0.0,-0.0570986461592511,36.5025,25.0,74.0,13.9,30.0,1.281,0.8,823.0,1.294947562358277,0.1123367346938775
2001-03-26,0.0,-0.0664553810102584,36.46933333333333,25.0,310.0,15.5,34.0,1.8406666666666665,0.87,823.0,1.214062950937951,0.1159821428571428
2001-04-02,0.0,-0.0666929584459204,36.436166666666665,25.4,38.0,19.4,762.0,2.400333333333333,0.94,597.5714285714286,1.282838203463203,0.1278571428571428
2001-04-09,0.0,-0.0483340722621452,36.403,24.1,105.0,9.4,437.0,2.96,1.01,186.0,1.355925324675325,0.1397321428571428
2001-04-16,0.0,-0.037097340331902,36.38178947368421,26.2,121.0,8.6,113.0,2.15,0.965,186.0,1.4087493756243754,0.1518622448979592
2001-04-23,0.0,-0.013062933521688,36.36057894736842,25.4,94.0,12.3,62.0,1.2,0.92,186.0,1.3683335164835166,0.1575714285714285
2001-04-30,0.0,-0.042509068826967,36.33936842105263,25.9,73.0,12.5,31.0,1.24,0.746,186.0,1.2947815934065934,0.1535714285714285
2001-05-07,0.0,-0.0300623418047477,36.31815789473684,27.0,66.0,11.0,46.0,1.3855,1.043,186.0,1.2212296703296703,0.1495714285714285
2001-05-14,0.0,-0.0179884125596354,36.29694736842105,27.1,83.0,11.4,43.0,1.531,1.34,186.0,1.1135755102040816,0.1455714285714285
2001-05-21,0.0,-0.0252004531554098,36.27573684210526,29.4,129.0,8.0,14.0,1.0905,1.06,186.0,1.1090571428571427,0.1415714285714285
2001-05-28,0.0,-0.0131632302303054,36.25452631578947,29.0,46.0,8.3,270.0,0.65,0.78,536.7142857142857,1.1687549261083745,0.1444950738916256
2001-06-04,0.0,-0.0194262376659698,36.233315789473686,28.2,138.0,11.4,101.0,1.73,0.86,265.57142857142856,1.2878497536945812,0.1566502463054187
2001-06-11,0.0,-0.0287370517167026,36.212105263157895,28.8,142.0,9.8,275.0,1.328,2.16,344.2857142857143,1.357199683321605,0.167887051372273
2001-06-18,0.0,-0.0074988816457458,36.1908947368421,31.2,141.0,9.6,237.0,1.614,1.495,273.6,1.280523834216082,0.1758177339901477
2001-06-25,0.0,-0.002703273834352,36.16968421052631,32.0,92.0,11.6,923.0,1.9,0.83,696.7142857142857,1.2976272866073228,0.1864696223316913
2001-07-02,0.0,0.0072625091099729,36.14847368421053,31.2,77.0,10.2,926.0,3.07,0.676,720.5714285714286,1.3019912280701755,0.2037142857142856
2001-07-09,0.0,0.0146852058849871,36.12726315789474,30.6,45.0,6.5,779.0,1.555,2.113,511.57142857142856,1.348037037037037,0.22115873015873
2001-07-16,0.0,0.0001007687802685,36.10605263157895,30.5,256.0,9.2,2110.0,2.808,1.99,1097.857142857143,1.453465230536659,0.2410521541950113
2001-07-23,0.0,0.0152982113770543,36.08484210526316,31.8,258.0,15.7,3020.0,2.8435,1.461,2965.714285714286,1.5322645211930923,0.2554523155416012
2001-07-30,0.0,0.0155080957227797,36.063631578947366,29.8,138.0,13.5,4040.0,2.879,0.932,4482.857142857143,1.5458241758241762,0.2543543956043956
2001-08-06,0.0,0.0195861670746764,36.04242105263158,29.6,194.0,13.4,2220.0,2.61,1.3,3122.8571428571427,1.545686813186813,0.2449381868131868
2001-08-13,667.0,0.0240777708017225,36.02121052631579,30.9,67.0,7.2,3870.0,2.886,2.25,3885.714285714286,1.5202857142857142,0.2163928571428572
2001-08-20,1670000.0,0.0378532064895473,36.0,32.8,0.0,9.6,2670.0,2.521,1.65,2045.7142857142856,1.461428571428571,0.1917142857142857
2001-08-27,43430000.0,0.0596471362091758,35.0,30.9,55.0,9.8,1340.0,2.156,1.05,3834.285714285714,1.3754503105590064,0.1786428571428571
2001-09-03,17850000.0,0.0569498059563581,36.2,31.3,88.0,7.2,491.0,2.14,1.7200000000000002,989.8571428571428,1.402167701863354,0.1731428571428571
2001-09-10,5252000.0,0.0532090760881404,35.0,31.8,66.0,10.2,4180.0,2.124,2.39,3427.1428571428573,1.428885093167702,0.1676428571428571
2001-09-17,23000.0,0.0483460585331394,30.45,30.3,7.0,14.2,21200.0,2.050666666666667,2.0033333333333334,10462.857142857143,1.4111278467908903,0.1621428571428571
2001-09-24,5360000.0,0.0655083467064412,25.9,30.5,129.0,10.1,19600.0,1.9773333333333332,1.6166666666666667,5200.0,1.2620833333333337,0.1572857142857142
2001-10-01,530000.0,0.0614918393625359,26.9125,29.2,7.0,12.9,6360.0,1.904,1.23,5104.285714285715,1.27,0.1547321428571428
2001-10-08,1904000.0,0.0672509721003194,27.925,29.6,64.0,8.8,3040.0,2.975,1.01,2302.8571428571427,1.387168367346939,0.1527678571428571
2001-10-15,133333.0,0.0703432853995757,28.9375,28.9,78.0,13.6,1210.0,1.8,1.08,759.0,1.3578571428571429,0.1478571428571428
2001-10-22,237000.0,0.0516873957732987,29.95,28.9,31.0,11.8,651.0,2.29,0.9485,626.1142857142858,1.301827731092437,0.1445588235294117
2001-10-29,510000.0,0.0584480068494117,30.9625,28.5,43.0,13.9,660.0,2.78,0.817,2341.428571428572,1.2719597839135657,0.1368329831932773
2001-11-05,327000.0,0.0651766867999877,31.975,27.6,49.0,14.4,599.0,2.52,0.9785,1432.142857142857,1.3066666666666662,0.1181104227405247
2001-11-12,820000.0,0.0478293242193669,32.9875,27.5,41.0,12.5,375.0,2.26,1.14,603.7142857142857,1.162875816993464,0.1123889555822329
2001-11-19,890000.0,0.0271448656123512,34.0,27.2,30.0,10.8,247.0,2.0,0.91,174.14285714285714,1.1015849673202616,0.1077881152460984
2001-11-26,300000.0,0.0015168159244395,34.0,27.7,137.0,11.5,180.0,2.099,0.899,179.20000000000002,1.0826436781609194,0.1037755102040816
2001-12-03,530000.0,-0.0003553527911907,34.0,27.0,112.0,13.0,145.0,1.88,1.37,204.0,1.089214559386973,0.100204081632653
2001-12-10,100000.0,-0.0035984205333105,34.5,26.6,75.0,11.5,138.0,1.74,1.2,252.6142857142857,1.0957854406130267,0.0966326530612244
2001-12-17,670000.0,0.0012506511621191,35.0,26.8,119.0,11.5,140.0,1.715666666666667,2.103333333333333,173.12857142857143,1.157911877394636,0.0930612244897959
2001-12-24,280000.0,0.0022020259969139,36.0,26.4,7.0,12.2,115.0,1.6913333333333334,3.006666666666667,428.3428571428572,1.309905943018466,0.0919971892697965
2001-12-31,190000.0,-0.0211198603621698,35.0,26.0,42.0,13.5,123.0,1.667,3.91,685.1428571428571,1.5480671506352086,0.0976149425287356
2002-01-07,194000.0,-0.0377781459259447,35.0,25.5,302.0,17.5,161.0,1.817,0.804,492.57142857142856,1.794845735027223,0.1036745689655172
2002-01-14,1792000.0,-0.0544075746250593,34.0,24.7,127.0,12.5,157.0,1.94,1.34,498.8571428571428,1.5224931581828132,0.1097341954022988
2002-01-21,1230000.0,-0.0519384616693994,34.0,23.4,29.0,11.9,402.0,2.2,1.589,757.0,1.3834251746675683,0.113668350961074
2002-01-28,9400000.0,-0.0386625905013795,34.0,23.7,91.0,7.8,227.0,2.036666666666666,1.4693333333333334,485.1428571428572,1.3493627450980392,0.1129264705882352
2002-02-04,1130000.0,-0.0250333676643501,35.0,25.2,105.0,10.2,180.0,1.8733333333333333,1.3496666666666666,105.95714285714284,1.3151633986928104,0.1120428921568627
2002-02-11,500000.0,-0.0188780515376236,35.0,23.4,22.0,13.7,195.0,1.71,1.23,454.37142857142857,1.24718429038282,0.1096350790316126
2002-02-18,1700000.0,-0.0230043853069826,36.0,24.3,32.0,10.4,193.0,1.5,0.83,292.15714285714284,1.1506133900928794,0.1038739495798319
2002-02-25,2700000.0,-0.0117287052169259,36.0,24.4,90.0,18.1,1290.0,2.6,0.71,948.8571428571428,1.2181478696741854,0.1017738095238095
2002-03-04,2920000.0,-0.0364086517684518,35.0,22.3,152.0,16.8,1210.0,2.06,2.09,1057.7142857142858,1.3017355889724311,0.1046904761904762
2002-03-11,433000.0,-0.0615191849738238,35.0,22.8,73.0,12.8,491.0,1.9,0.66,1216.7142857142858,1.2738486394557824,0.1076071428571428
2002-03-18,340000.0,-0.0759717661432114,35.0,25.9,118.0,9.2,247.0,1.6549999999999998,0.835,545.7142857142857,1.2393809523809522,0.1105238095238095
2002-03-25,4000.0,-0.0706212088254747,36.0,25.5,123.0,11.6,157.0,1.41,1.01,244.6142857142857,1.233571428571429,0.1121547619047619
2002-04-01,117000.0,-0.0529530288688109,36.0,26.7,122.0,8.4,98.0,1.29,1.345,400.1428571428572,1.240904761904762,0.1120714285714285
2002-04-08,0.0,-0.0415433598781144,36.0,26.8,57.0,14.5,136.0,1.17,1.68,398.2857142857143,1.27221768707483,0.1119880952380952
2002-04-15,333.0,-0.0287979260745065,36.0,27.8,131.0,14.0,323.0,1.7,0.9,223.0,1.389857142857143,0.1119047619047619
2002-04-22,1660.0,-0.040281569028413,36.0,27.8,82.0,7.7,304.0,1.95,1.778,312.7142857142857,1.4770395631936983,0.1147142857142857
2002-04-29,2330.0,-0.018708068179889,35.9,27.8,79.0,10.5,94.0,1.605,1.499,405.8571428571428,1.4500501253132831,0.1213809523809523
2002-05-06,7000.0,-0.0161633521755914,37.0,28.2,88.0,8.8,76.0,1.26,1.22,813.7142857142857,1.414593984962406,0.1280476190476191
2002-05-13,1000.0,-0.0050767468942951,38.8,28.6,101.0,10.2,44.0,1.39,1.2,94.42857142857144,1.4195238095238094,0.1347142857142857
2002-05-20,13000.0,-0.007461290003837,37.0,28.0,0.0,13.4,61.0,0.78,1.28,953.7142857142856,1.4783015873015872,0.1413809523809523
2002-05-27,0.0,0.0152407656791827,39.18,27.0,73.0,12.6,89.0,0.9,0.91,298.7142857142857,1.5455705931495407,0.149312925170068
2002-06-03,0.0,0.0058989606549699,37.0,29.1,40.0,10.5,54.0,1.4,1.64,709.5714285714286,1.6034774436090224,0.1606785714285714
2002-06-10,18000.0,0.0043394515620053,38.1,30.0,0.0,11.8,215.0,0.833,1.2,441.8571428571428,1.6597932330827063,0.1721785714285714
2002-06-17,0.0,-0.0079047409141821,34.0,28.8,58.0,13.5,476.0,2.3,1.7,2095.5714285714284,1.7947142857142857,0.1804285714285714
2002-06-24,2670.0,-0.017525294591345,37.6,30.7,48.0,13.6,2310.0,2.6,1.9,5732.857142857143,1.7712380952380953,0.1808095238095238
2002-07-01,43000.0,-0.0206975011084837,35.0,30.0,111.0,9.1,4030.0,1.97,1.1,8608.57142857143,1.6674455782312922,0.183312925170068
2002-07-08,0.0,-0.0172897639988387,34.5,32.1,0.0,6.3,4790.0,2.88,1.13,7268.571428571428,1.5736428571428571,0.2008571428571429
2002-07-15,0.0,0.0025415580983258,34.0,31.1,215.0,13.4,4320.0,1.65,0.88,4752.857142857143,1.4385873888016745,0.2157959183673469
2002-07-22,0.0,0.0203723151686982,25.05,31.7,54.0,6.9,3640.0,1.76,0.92,5954.285714285715,1.4692893772893771,0.224
2002-07-29,0.0,0.0232023687010903,34.0,30.8,94.0,8.1,2230.0,2.92,1.158,4377.142857142857,1.52371336996337,0.2206887755102041
2002-08-05,0.0,0.0357627444691181,34.1,32.1,118.0,8.6,2440.0,2.915,1.164,3491.428571428572,1.5310714285714289,0.1940714285714285
2002-08-12,0.0,0.0424369558961657,35.0,30.6,95.0,13.6,2230.0,2.91,1.17,3644.285714285714,1.949345238095238,0.1709370748299319
2002-08-19,0.0,0.0444094432262951,35.8,30.9,105.0,11.8,976.0,1.81,1.16,1964.2857142857144,2.6322380952380957,0.1626190476190476
2002-08-26,40000.0,0.0497526183745348,34.0,31.7,0.0,8.2,1000.0,1.956,1.1266666666666667,2151.285714285714,1.834742063492064,0.155
2002-09-02,114300.0,0.068147912223738,32.5,32.0,113.0,10.6,2840.0,2.1020000000000003,1.0933333333333333,3410.0,1.298674603174603,0.1466666666666667
2002-09-09,137000.0,0.0900271542533044,34.0,30.7,97.0,10.4,3580.0,2.248,1.06,4917.142857142857,1.2654642857142857,0.1383333333333333
2002-09-16,12000.0,0.0916445192080541,32.0,29.5,192.0,18.7,3120.0,1.812,0.692,6602.857142857143,1.2949523809523813,0.13
2002-09-23,667.0,0.0900918077275686,34.0,29.1,81.0,13.7,2070.0,1.706,0.746,2208.5714285714284,1.428303571428571,0.1236224489795918
2002-09-30,0.0,0.11171708393014,35.0,30.0,57.0,18.9,2500.0,1.6,0.8,6334.285714285715,1.3505,0.117
2002-10-07,666.0,0.0805627268186236,34.0,28.2,52.0,15.7,2060.0,2.827,1.17,2912.8571428571427,1.2546875,0.11
2002-10-14,0.0,0.0761369538221678,34.0,29.5,51.0,6.6,825.0,2.2375,0.985,2595.428571428572,1.1824543067226891,0.1048367346938775
2002-10-21,0.0,0.0795055458260003,34.0,29.4,354.0,10.2,638.0,1.648,0.8,1488.571428571429,1.1535241596638657,0.1054285714285714
2002-10-28,2660.0,0.0527348333173436,34.0,29.1,94.0,7.4,2480.0,3.725,1.351,530.5714285714286,1.1147373949579833,0.1084285714285714
2002-11-04,302000.0,0.0500365333257927,34.0,28.1,50.0,11.2,1740.0,1.39,0.72,121.74285714285712,1.075950630252101,0.1114285714285714
2002-11-11,7000.0,0.0353314911568867,34.0,28.2,174.0,11.7,616.0,1.89,1.0,113.61428571428571,1.0371638655462183,0.1144285714285714
2002-11-18,113000.0,0.0229068139610749,34.0,28.1,318.0,17.2,3080.0,1.83,0.98,1222.071428571429,1.2415270935960592,0.1175618828176431
2002-11-25,82000.0,-0.0009442581025745,36.0,27.8,61.0,11.8,3410.0,1.7175,0.845,1468.7142857142858,1.2210344827586206,0.1149293659621802
2002-12-02,0.0,-0.0115614390118532,34.0,27.5,43.0,12.0,1350.0,1.605,0.71,660.8571428571429,1.192471264367816,0.1042269187986651
2002-12-09,1318000.0,0.0013877469868657,34.0,27.3,61.0,12.5,760.0,2.39,0.825,587.0,1.1639080459770117,0.0935244716351501
2002-12-16,1333.0,-0.0090144013177043,34.0,27.1,35.0,16.4,5840.0,1.78,0.78,4448.571428571428,1.3424220032840724,0.0828220244716351
2002-12-23,139333.0,-0.0265913608616266,34.0,27.1,109.0,14.2,5930.0,1.64,0.74,3088.5714285714284,1.758783497032096,0.0743811888492883
2002-12-30,333.0,-0.0496914285768583,34.0,27.2,35.0,16.3,4570.0,1.5,0.7,4011.428571428572,1.5329822877846788,0.0709158986175115
2003-01-06,660000.0,-0.0425904817690828,32.0,26.8,152.0,18.6,4740.0,1.405,0.6845,5364.285714285715,1.3050698892339545,0.0676013824884792
2003-01-13,3300.0,-0.0480135644595895,35.0,26.4,6.0,11.1,4800.0,1.31,0.669,3521.428571428572,1.1576288033126296,0.064286866359447
2003-01-20,170000.0,-0.0537153232483821,34.0,25.56551724137931,115.7,13.816666666666666,3620.0,1.6133333333333335,0.7110000000000001,3093.8571428571427,1.200102296518607,0.0624157863145258
2003-01-27,113000.0,-0.0577659580489926,33.0,25.55862068965517,79.86666666666666,13.32,2100.0,1.916666666666667,0.753,4541.428571428572,1.150412016806723,0.0635539215686274
2003-02-03,1830000.0,-0.042690525343699,34.0,25.48275862068965,148.96666666666667,12.873333333333331,1130.0,2.22,0.795,3367.1428571428573,1.1020092521008404,0.0647754901960784
2003-02-10,980000.0,-0.0448995609171668,36.364,25.27586206896552,120.46666666666668,13.273333333333332,688.0,2.06,0.894,2408.285714285714,1.053606487394958,0.0659970588235294
2003-02-17,333000.0,-0.0557013442016056,34.0,25.43703703703704,118.78571428571428,12.457142857142856,572.0,2.04,1.1,2005.7142857142856,1.1721770743374271,0.0675721073044602
2003-02-24,367000.0,-0.0665411794450651,35.0,25.67142857142857,134.89655172413794,12.282758620689656,600.0,1.825,1.15,474.57142857142856,1.1850928381962864,0.0725875331564986
2003-03-03,63300.0,-0.0652364170471847,34.0,25.62857142857143,132.72413793103448,13.73448275862069,664.0,1.61,1.2,321.5857142857143,1.1660145888594164,0.0805994694960212
2003-03-10,35300.0,-0.050873263130606,34.0,25.72142857142857,144.06896551724137,13.189655172413794,664.0,1.44,0.987,381.57142857142856,1.1469363395225465,0.0886114058355437
2003-03-17,4030000.0,-0.0459054590669431,34.0,26.017857142857142,119.20689655172414,12.379310344827584,544.0,4.211,2.11,743.7142857142857,1.1704100652376517,0.097390493942218
2003-03-24,3700000.0,-0.043222150078882,35.0,26.139285714285712,126.17241379310344,12.613793103448277,1420.0,2.895,1.4449999999999998,1375.2857142857142,1.2321468512847824,0.1052343229929436
2003-03-31,567000.0,-0.0472474520708141,35.0,26.38148148148148,112.39285714285714,12.707142857142856,1510.0,1.579,0.78,850.7142857142857,1.2532432432432432,0.1087702702702702
2003-04-07,1410000.0,-0.043326449054094,35.0,26.41538461538461,123.07142857142856,12.139285714285714,1170.0,1.52,0.83,491.1428571428572,1.273108108108108,0.1121756756756756
2003-04-14,3504000.0,-0.0511115508206323,35.77,26.84,88.48148148148148,12.32222222222222,743.0,1.92,0.86,493.2857142857143,1.2929729729729729,0.115581081081081
2003-04-21,470000.0,-0.0384032621409328,35.62,27.12,99.4074074074074,11.588888888888889,425.0,2.22,0.95,657.9857142857143,1.3145623174194605,0.1204268043553758
2003-04-28,3020000.0,-0.0200568979600043,35.91,27.212,108.1851851851852,11.18148148148148,904.0,1.386,1.06,835.2857142857143,1.3127883597883596,0.1291719576719576
2003-05-05,5930000.0,-0.0079374425701063,35.0,27.942307692307693,119.57142857142856,11.35,722.0,2.27,1.17,1961.428571428572,1.3066031746031748,0.1381349206349206
2003-05-12,250000.0,-0.0121475983682108,35.59,28.052,120.92592592592592,9.61111111111111,379.0,2.28,1.4,927.0857142857144,1.3004179894179893,0.1470978835978836
2003-05-19,3800000.0,-0.0128517381795529,35.7,28.272,92.77777777777776,10.385185185185184,221.0,1.584,0.83,1782.571428571429,1.3045863395863395,0.1549172679172679
2003-05-26,78000.0,-0.0069418485725818,36.55,29.22307692307692,97.89285714285714,10.135714285714286,638.0,1.5815,1.015,1055.857142857143,1.319899814471243,0.1604503710575139
2003-06-02,165000.0,-0.0102728795481166,35.92,29.05,116.0,10.639285714285714,661.0,1.579,1.2,4195.714285714285,1.3103116883116883,0.1664123376623376
2003-06-09,11700.0,-0.0143473292096082,35.4,29.960869565217397,103.6,11.148,1370.0,2.59,1.73,3600.0,1.2978830797773655,0.1719615199615199
2003-06-16,86700.0,-0.0127718426309514,34.94,30.408,107.11111111111111,8.818518518518518,3060.0,2.112,1.356666666666667,3462.8571428571427,1.2780205714285715,0.1759695767195767
2003-06-23,31700.0,0.0064381559744224,33.72,29.9,164.0,9.1,8020.0,1.634,0.9833333333333332,7910.0,1.2553957142857144,0.1760226757369614
2003-06-30,334000.0,0.026998132618435,33.0,29.4,115.0,13.2,10800.0,1.327,0.61,9668.57142857143,1.2280565714285714,0.1676574074074074
2003-07-07,3330.0,0.023749494229527,33.0,31.0,168.0,9.3,7800.0,1.74,1.1,5735.714285714285,1.2005745714285716,0.159037037037037
2003-07-14,19700.0,0.0355333400936116,29.3,29.5,97.0,10.5,3490.0,2.22,0.813,4808.571428571428,1.1790810569280346,0.1504166666666667
2003-07-21,240000.0,0.038538172158208,33.0,32.3,70.0,6.4,1740.0,1.6,0.98,2638.5714285714284,1.1815950698174007,0.1447809901738473
2003-07-28,205000.0,0.0249176615851663,34.0,31.7,78.0,8.7,1640.0,2.61,1.111,1894.2857142857144,1.1912933834586468,0.1457116402116402
2003-08-04,230000.0,0.0285653698939569,34.0,32.0,54.0,9.4,2420.0,1.63,0.92,2935.714285714286,1.3467142857142858,0.1433571428571428
2003-08-11,213000.0,0.0188381438673541,34.0,32.1,204.0,14.0,4320.0,2.9,1.04,4050.0,1.5081669142857146,0.1398273809523809
2003-08-18,467000.0,0.0245804307640623,40.0,32.4,34.0,10.5,5310.0,1.645,1.05,6638.571428571428,1.4188897142857144,0.1409246031746032
2003-08-25,210000.0,0.0289825750662032,34.0,32.6,85.0,6.4,5280.0,1.524,1.06,10651.42857142857,1.3201609836734691,0.1397641723356009
2003-09-01,357000.0,0.0481878809177847,33.0,30.2,92.0,10.4,5920.0,1.403,1.07,11157.142857142857,1.2006388857142858,0.1336369047619047
2003-09-08,90000.0,0.0632031194666783,34.0,30.1,249.0,10.7,6210.0,2.18,1.08,9552.857142857143,1.080486685714286,0.127359126984127
2003-09-15,0.0,0.0756435440844555,35.0,31.0,55.0,9.7,6260.0,1.026,1.1733333333333331,10242.857142857143,1.2978861836734692,0.120031179138322
2003-09-22,396667.0,0.0940505633158286,35.0,30.0,43.0,10.0,4280.0,3.023,1.2666666666666668,8211.42857142857,1.2924591836734691,0.1121530612244898
2003-09-29,2560000.0,0.1047048921959622,34.0,30.1,127.0,11.6,4160.0,5.02,1.36,7160.0,1.276053571428571,0.1080773809523809
2003-10-06,3670.0,0.1074359541114479,34.0,29.1,48.0,12.3,4910.0,1.77,1.47,8838.57142857143,1.2609285714285712,0.1041190476190476
2003-10-13,0.0,0.0804867529337832,34.0,29.3,98.0,10.3,2850.0,3.31,2.12,5541.428571428572,1.2458035714285711,0.1001607142857142
2003-10-20,139000.0,0.0775364294934285,34.0,29.0,49.0,10.6,1010.0,2.39,2.48,3185.5714285714284,1.2218392857142857,0.0966998299319728
2003-10-27,6000.0,0.0617795889841311,34.0,28.5,102.0,10.3,715.0,1.47,2.8400000000000003,4092.428571428572,1.1933814756671897,0.0945745207173778
2003-11-03,333.0,0.0571638560208077,34.0,28.2,75.0,15.0,430.0,2.77,3.2,2492.8571428571427,1.197230769230769,0.0930129870129869
2003-11-10,48000.0,0.0598168577860755,34.0,28.6,40.0,13.4,514.0,3.87,4.09,3527.1428571428573,1.191,0.0914675324675324
2003-11-17,48000.0,0.0649058263261319,36.03,27.7,45.0,12.4,474.0,1.7,1.3,610.7857142857143,1.167857142857143,0.0897690166975881
2003-11-24,86000.0,0.0370797332932456,35.876,27.4,111.0,14.4,376.0,1.75,1.4,547.7142857142857,1.14,0.0877337662337662
2003-12-01,0.0,0.0202151173511754,34.0,27.0,6.0,14.8,274.0,1.89,1.2999999999999998,140.0,1.1176,0.0834095238095238
2003-12-08,0.0,-0.003304145718486,34.0,26.3,339.0,13.2,238.0,2.03,1.2,570.8571428571429,1.0994000000000002,0.0773761904761904
2003-12-15,4000.0,-0.0220970226327011,34.0,26.2,322.0,14.5,606.0,1.7795,1.2425,704.6,2.016065406746032,0.0739628571428571
2003-12-22,0.0,-0.0490677548410555,34.0,25.9,313.0,15.0,1130.0,1.529,1.285,3575.714285714286,1.9184495382653064,0.0730479591836734
2003-12-29,0.0,-0.0275622010801341,34.0,26.7,117.0,12.1,771.0,1.8145,1.3275,2033.2857142857144,1.6531026560846562,0.0699442857142857
2004-01-05,330.0,-0.0235116527429414,34.0,26.6,111.0,9.1,474.0,2.1,1.37,1375.142857142857,1.3879496514550267,0.0667742857142857
2004-01-12,0.0,-0.0116914181560996,34.0,24.5,32.0,12.9,349.0,2.3,1.56,1407.1,1.122796646825397,0.0636042857142857
2004-01-19,50000.0,-0.029564264769185,34.0,23.7,331.0,14.2,405.0,1.316,1.24,1575.571428571429,0.9319070732818768,0.0614291836734693
2004-01-26,0.0,-0.0404673898194879,34.0,23.3,7.0,11.6,446.0,1.7,0.92,2614.285714285714,1.008151565934066,0.0614428571428571
2004-02-02,3000.0,-0.0513511608559206,34.0,23.3,105.0,12.7,753.0,2.45,0.96,1520.428571428571,1.055483635302198,0.0622069841269841
2004-02-09,0.0,-0.0382508580696568,34.0,23.2,80.0,12.8,799.0,3.2,1.0,1815.2857142857144,1.0199161019736842,0.0644761904761904
2004-02-16,45000.0,-0.0397695787092712,34.0,26.6,119.0,14.0,619.0,1.7,1.1,1469.7142857142858,1.0876530639097743,0.0667910052910052
2004-02-23,3667.0,-0.0344476449651534,34.0,26.7,73.0,11.5,619.0,2.62,1.027,1854.571428571429,1.167798062520834,0.0689897046941381
2004-03-01,0.0,-0.041824064825253,33.0,26.7,191.0,13.9,1750.0,3.54,0.954,2384.1428571428573,1.1891206896551725,0.0724051724137931
2004-03-08,0.0,-0.0687839593235827,34.0,28.0,115.0,12.3,1320.0,2.4335,1.016,1620.7142857142858,1.2029958513766372,0.0745258620689655
2004-03-15,667.0,-0.060543354522788,34.0,26.7,76.0,12.3,584.0,1.327,1.0779999999999998,626.5428571428572,1.2776653154236834,0.0742090517241379
2004-03-22,0.0,-0.0379959886840957,34.0,26.7,54.0,11.4,954.0,1.7,1.14,835.4285714285714,1.3464379379755107,0.0742877789046653
2004-03-29,0.0,-0.0168950761760822,35.0,26.3,89.0,12.6,609.0,1.585,1.3299999999999998,733.8000000000001,1.393981931144551,0.0757904411764705
2004-04-05,0.0,-0.0533563492074746,35.0,27.0,339.0,10.0,310.0,1.7574999999999998,1.52,664.1428571428571,1.439756871865025,0.0774117647058823
2004-04-12,0.0,-0.0643237290321734,35.0,28.3,0.0,14.7,191.0,1.93,1.71,828.8571428571429,1.4855318125854993,0.0790330882352941
2004-04-19,0.0,-0.0728497145758698,34.0,26.4,79.0,14.6,281.0,1.676,1.53,830.5714285714286,1.4373851432880842,0.0806544117647058
2004-04-26,1000.0,-0.0815026809370386,35.0,27.0,120.0,10.9,173.0,1.758,1.26,262.0285714285714,1.274161221257734,0.0816072178871548
2004-05-03,0.0,-0.0555210480079321,34.0,26.9,34.0,13.8,1160.0,1.84,0.99,420.4428571428571,1.2035738095238095,0.0859392857142857
2004-05-10,0.0,-0.021288063232276,35.0,27.0,79.0,10.0,1520.0,1.776,1.104,230.1428571428572,1.1863904761904762,0.0938642857142857
2004-05-17,0.0,-0.0114800065449238,34.0,26.9,103.0,11.6,393.0,1.35,1.178,480.0,1.1692071428571431,0.1017892857142857
2004-05-24,0.0,-0.028233045855111,35.0,27.9,96.0,13.7,206.0,1.1205,1.252,150.0,1.1446386054421769,0.1124311224489796
